,resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique timestamp,Force.z
2022/10/20/22:00:01.738965,2022/10/20/22:00:01.73,3399351,1666328401,738737416,tool0_controller,0.099554129,0.310103651,1.304682017,-0.071994933,0.073474611,0.000971151,2022/10/20/22:00:05.23,-0.196951374
2022/10/20/22:00:01.740648,2022/10/20/22:00:01.74,3399352,1666328401,740042406,tool0_controller,0.061982257,0.248786778,0.401259325,-0.060364304,0.018079214,-0.008746268,2022/10/20/22:00:05.24,-1.099416082
2022/10/20/22:00:01.741726,2022/10/20/22:00:01.74,3399353,1666328401,741325862,tool0_controller,0.399491136,0.040061809,-1.336688278,-0.049176484,-0.056522497,-0.015923283,2022/10/20/22:00:05.25,0.283889211
2022/10/20/22:00:01.742852,2022/10/20/22:00:01.74,3399354,1666328401,742610901,tool0_controller,0.205392284,0.267966151,-1.444789998,-0.06036713,-0.085381771,0.001700957,2022/10/20/22:00:05.26,-0.882448097
2022/10/20/22:00:01.744688,2022/10/20/22:00:01.74,3399355,1666328401,744331053,tool0_controller,-0.011800515,0.024029814,-0.744987958,-0.062194855,-0.046535692,0.000482103,2022/10/20/22:00:05.27,0.005728564
2022/10/20/22:00:01.746562,2022/10/20/22:00:01.74,3399356,1666328401,745830826,tool0_controller,0.03250915,0.128892052,0.562279688,-0.046302635,0.014301276,-0.007447179,2022/10/20/22:00:05.28,0.385408277
2022/10/20/22:00:01.747538,2022/10/20/22:00:01.74,3399357,1666328401,747225836,tool0_controller,-0.498994576,0.075196502,1.150315004,-0.054113358,0.072674446,-0.010944518,2022/10/20/22:00:05.29,-0.079945306
2022/10/20/22:00:01.749243,2022/10/20/22:00:01.74,3399358,1666328401,748607546,tool0_controller,-0.595667783,0.177934788,1.066669557,-0.087255097,0.056055143,0.003947218,2022/10/20/22:00:05.30,0.736556153
2022/10/20/22:00:01.750894,2022/10/20/22:00:01.75,3399359,1666328401,750422495,tool0_controller,-0.431315889,-0.175882862,-0.187398852,-0.090130945,0.00446769,0.005766634,2022/10/20/22:00:05.31,-0.529420059
2022/10/20/22:00:01.752593,2022/10/20/22:00:01.75,3399360,1666328401,752413645,tool0_controller,-0.386884944,-0.131867776,-1.282154752,-0.072414381,-0.042535426,-0.000126648,2022/10/20/22:00:05.32,0.83586541
2022/10/20/22:00:01.754826,2022/10/20/22:00:01.75,3399361,1666328401,754396563,tool0_controller,-0.290779163,-0.211391605,-1.341727189,-0.04335417,-0.055691605,-0.005866938,2022/10/20/22:00:05.33,-0.287886406
2022/10/20/22:00:01.757053,2022/10/20/22:00:01.75,3399362,1666328401,756432553,tool0_controller,-0.14273555,-0.08643287,-0.185416122,-0.050963494,-0.034015839,0.0044269,2022/10/20/22:00:05.34,0.06476564
2022/10/20/22:00:01.758754,2022/10/20/22:00:01.75,3399363,1666328401,758508228,tool0_controller,0.294625058,0.0407823,0.899660813,-0.058672568,0.013383475,-0.001686237,2022/10/20/22:00:05.35,0.098510671
2022/10/20/22:00:01.761012,2022/10/20/22:00:01.76,3399364,1666328401,760469560,tool0_controller,0.09184809,0.624027354,1.319096632,-0.065182692,0.066924721,-0.002016895,2022/10/20/22:00:05.36,0.583579126
2022/10/20/22:00:01.762691,2022/10/20/22:00:01.76,3399365,1666328401,762449690,tool0_controller,0.191355149,0.519240366,1.02311545,-0.073850199,0.06196833,-0.012692448,2022/10/20/22:00:05.37,-0.309014379
2022/10/20/22:00:01.764992,2022/10/20/22:00:01.76,3399366,1666328401,764440986,tool0_controller,0.437653127,0.55460549,0.501698815,-0.074557836,0.003598229,-0.011512277,2022/10/20/22:00:05.38,0.268187426
2022/10/20/22:00:01.766682,2022/10/20/22:00:01.76,3399367,1666328401,766418073,tool0_controller,0.550737744,0.163348864,-0.423048171,-0.071454352,-0.041576721,-0.011684577,2022/10/20/22:00:05.39,-0.702285123
2022/10/20/22:00:01.768853,2022/10/20/22:00:01.76,3399368,1666328401,768480869,tool0_controller,0.191710984,0.297053439,-0.718850582,-0.050959883,-0.03490394,-0.005279128,2022/10/20/22:00:05.40,-0.838184281
2022/10/20/22:00:01.770528,2022/10/20/22:00:01.77,3399369,1666328401,770410155,tool0_controller,-0.331902053,0.069530623,0.225940858,-0.046328335,-0.009334186,-0.007780532,2022/10/20/22:00:05.41,-0.55096881
2022/10/20/22:00:01.772790,2022/10/20/22:00:01.77,3399370,1666328401,772419284,tool0_controller,-0.322122307,-0.252826069,0.452786051,-0.061243612,0.029755708,-0.002661291,2022/10/20/22:00:05.42,-0.201588546
2022/10/20/22:00:01.776200,2022/10/20/22:00:01.77,3399371,1666328401,775815834,tool0_controller,-0.58031435,-0.523414752,0.576047698,-0.069536908,0.042069379,-0.007833913,2022/10/20/22:00:05.43,-0.041643056
2022/10/20/22:00:01.777812,2022/10/20/22:00:01.77,3399372,1666328401,777211455,tool0_controller,-0.330158667,-0.035347194,-0.008477359,-0.084040526,0.01087888,-0.005791841,2022/10/20/22:00:05.44,0.342336586
2022/10/20/22:00:01.778921,2022/10/20/22:00:01.77,3399373,1666328401,778492942,tool0_controller,-0.421754531,-0.038454858,-1.000917688,-0.064946111,-0.01434083,-0.011108895,2022/10/20/22:00:05.45,-0.494570411
2022/10/20/22:00:01.780599,2022/10/20/22:00:01.78,3399374,1666328401,780480017,tool0_controller,-0.337028379,-0.224271973,-1.350039513,-0.064244993,-0.029064652,-0.012784024,2022/10/20/22:00:05.46,-0.614976569
2022/10/20/22:00:01.782838,2022/10/20/22:00:01.78,3399375,1666328401,782460845,tool0_controller,-0.27457788,-0.258291523,-0.798874892,-0.04888686,-0.025733755,-0.002390115,2022/10/20/22:00:05.47,-0.026816495
2022/10/20/22:00:01.785076,2022/10/20/22:00:01.78,3399376,1666328401,784476339,tool0_controller,-0.280909919,-0.019539391,0.281595727,-0.065773735,-0.008225393,0.005993389,2022/10/20/22:00:05.48,0.082331044
2022/10/20/22:00:01.786779,2022/10/20/22:00:01.78,3399377,1666328401,786478659,tool0_controller,0.143554871,-0.251684614,0.372936903,-0.069172735,0.018295592,-0.003113616,2022/10/20/22:00:05.49,-0.004829923
2022/10/20/22:00:01.789066,2022/10/20/22:00:01.78,3399378,1666328401,788573968,tool0_controller,0.009087843,-0.025607961,0.428036181,-0.065702549,0.017327454,-0.005812756,2022/10/20/22:00:05.50,-0.237366291
2022/10/20/22:00:01.790802,2022/10/20/22:00:01.79,3399379,1666328401,790448753,tool0_controller,0.514920204,0.305978691,0.190539103,-0.069288761,-0.008019139,-0.010469543,2022/10/20/22:00:05.51,-0.41154906
2022/10/20/22:00:01.793008,2022/10/20/22:00:01.79,3399380,1666328401,792441710,tool0_controller,0.395753944,0.003475392,0.018170451,-0.060215307,-0.025192725,-0.01357116,2022/10/20/22:00:05.52,-0.111433924
2022/10/20/22:00:01.794686,2022/10/20/22:00:01.79,3399381,1666328401,794439299,tool0_controller,0.138521387,0.192236937,-0.253765293,-0.062155421,-0.009613386,-0.00609361,2022/10/20/22:00:05.53,-0.044365052
2022/10/20/22:00:01.796927,2022/10/20/22:00:01.79,3399382,1666328401,796430682,tool0_controller,-0.270846566,-0.206465711,0.273697867,-0.064266185,0.006031584,-0.001909892,2022/10/20/22:00:05.54,-0.158031448
2022/10/20/22:00:01.798615,2022/10/20/22:00:01.79,3399383,1666328401,798448794,tool0_controller,-0.45533068,0.001120787,0.28288774,-0.071960291,0.015064232,0.007105187,2022/10/20/22:00:05.55,-0.085279173
2022/10/20/22:00:01.800877,2022/10/20/22:00:01.80,3399384,1666328401,800462924,tool0_controller,-0.167599934,-0.184905155,-0.09866431,-0.069488233,0.013902936,0.002188374,2022/10/20/22:00:05.56,-0.115974751
2022/10/20/22:00:01.802595,2022/10/20/22:00:01.80,3399385,1666328401,802453484,tool0_controller,-0.314089959,-0.248241286,-0.230081497,-0.062484437,0.00118751,-0.012570766,2022/10/20/22:00:05.57,0.161046575
2022/10/20/22:00:01.804977,2022/10/20/22:00:01.80,3399386,1666328401,804454513,tool0_controller,-0.485872306,0.10546983,-0.081980984,-0.067022765,-0.000866355,-0.004991698,2022/10/20/22:00:05.58,0.563510106
2022/10/20/22:00:01.807085,2022/10/20/22:00:01.80,3399387,1666328401,806426825,tool0_controller,-0.117217116,-0.269561794,0.054618303,-0.066965203,0.0001767,-0.008873813,2022/10/20/22:00:05.59,-0.196742282
2022/10/20/22:00:01.808851,2022/10/20/22:00:01.80,3399388,1666328401,808415103,tool0_controller,-0.125265009,-0.127259551,0.235083511,-0.073077076,0.008474055,0.001940165,2022/10/20/22:00:05.60,-0.055191293
2022/10/20/22:00:01.811302,2022/10/20/22:00:01.81,3399389,1666328401,811098413,tool0_controller,-0.042264056,-0.490523609,0.600012689,-0.068092468,0.006683092,-0.008946782,2022/10/20/22:00:05.61,0.462642101
2022/10/20/22:00:01.813026,2022/10/20/22:00:01.81,3399390,1666328401,812541004,tool0_controller,0.123095362,0.138417115,0.328538484,-0.06253147,0.003804238,-0.002575094,2022/10/20/22:00:05.62,-0.148682795
2022/10/20/22:00:01.814700,2022/10/20/22:00:01.81,3399391,1666328401,814414983,tool0_controller,0.190783781,0.543856536,0.251735711,-0.069908987,-0.003137633,-0.000583103,2022/10/20/22:00:05.63,-0.485805494
2022/10/20/22:00:01.816919,2022/10/20/22:00:01.81,3399392,1666328401,816366969,tool0_controller,0.27249313,0.194333055,0.082911961,-0.071080846,-0.005579712,-0.009400372,2022/10/20/22:00:05.64,0.261014059
2022/10/20/22:00:01.818596,2022/10/20/22:00:01.81,3399393,1666328401,818422190,tool0_controller,0.240948574,0.409667694,0.009502656,-0.0659107,0.001476947,-0.001618845,2022/10/20/22:00:05.65,-0.2436145
2022/10/20/22:00:01.820883,2022/10/20/22:00:01.82,3399394,1666328401,820383250,tool0_controller,0.049064094,0.501506041,0.354165665,-0.069129216,0.003384084,0.006571074,2022/10/20/22:00:05.66,-0.303381339
2022/10/20/22:00:01.823044,2022/10/20/22:00:01.82,3399395,1666328401,822365874,tool0_controller,-0.04442426,0.22874771,0.370212695,-0.064039752,0.001074383,-0.000588522,2022/10/20/22:00:05.67,-1.430562007
2022/10/20/22:00:01.824779,2022/10/20/22:00:01.82,3399396,1666328401,824376336,tool0_controller,-0.24836221,0.145021384,-0.147940263,-0.064393496,0.006887676,-0.003209943,2022/10/20/22:00:05.68,-0.255391004
2022/10/20/22:00:01.827002,2022/10/20/22:00:01.82,3399397,1666328401,826356569,tool0_controller,-0.353336979,0.19432188,-0.16083673,-0.062221654,0.001343927,-0.013337713,2022/10/20/22:00:05.69,-0.293548547
2022/10/20/22:00:01.828680,2022/10/20/22:00:01.82,3399398,1666328401,828414483,tool0_controller,-0.395564871,0.335480301,-0.503510808,-0.058533582,-0.006234789,-0.007263871,2022/10/20/22:00:05.70,0.4978187
2022/10/20/22:00:01.830906,2022/10/20/22:00:01.83,3399399,1666328401,830351984,tool0_controller,-0.485358846,0.279585843,-0.563126955,-0.05960554,-0.017473064,0.006479129,2022/10/20/22:00:05.71,-0.292532576
2022/10/20/22:00:01.832600,2022/10/20/22:00:01.83,3399400,1666328401,832416080,tool0_controller,-0.346952108,-0.189155907,-0.356925072,-0.067973685,-0.01271326,0.001696397,2022/10/20/22:00:05.72,-0.063855212
2022/10/20/22:00:01.834842,2022/10/20/22:00:01.83,3399401,1666328401,834413843,tool0_controller,-0.233484189,-0.083497981,0.242693098,-0.06830823,-0.007647318,0.003282213,2022/10/20/22:00:05.73,0.42729958
2022/10/20/22:00:01.836638,2022/10/20/22:00:01.83,3399402,1666328401,836368347,tool0_controller,-0.25995659,0.383312344,-0.108698459,-0.057887875,0.019197466,0.000501049,2022/10/20/22:00:05.74,0.036208985
2022/10/20/22:00:01.838814,2022/10/20/22:00:01.83,3399403,1666328401,838359623,tool0_controller,-0.136293203,0.40959505,0.093434131,-0.060500673,0.010734206,-0.000905867,2022/10/20/22:00:05.75,0.930044693
2022/10/20/22:00:01.840992,2022/10/20/22:00:01.84,3399404,1666328401,840361521,tool0_controller,0.138086188,0.198290453,0.00845675,-0.067642831,-0.000796962,-0.003655251,2022/10/20/22:00:05.76,-0.275135087
2022/10/20/22:00:01.844493,2022/10/20/22:00:01.84,3399405,1666328401,842449133,tool0_controller,0.24988982,-0.26594045,-0.382339083,-0.069758132,-0.015837458,-0.001497816,2022/10/20/22:00:05.77,-0.182132425
2022/10/20/22:00:01.844998,2022/10/20/22:00:01.84,3399406,1666328401,844562072,tool0_controller,0.390763787,-0.232845995,-0.371620004,-0.061922633,-0.019994725,-0.001141613,2022/10/20/22:00:05.78,-0.788137498
2022/10/20/22:00:01.849461,2022/10/20/22:00:01.84,3399407,1666328401,849069810,tool0_controller,0.222372211,0.07702741,0.103194432,-0.051491654,8.13E-05,-0.004096792,2022/10/20/22:00:05.79,1.923531572
2022/10/20/22:00:01.854545,2022/10/20/22:00:01.85,3399408,1666328401,853897163,tool0_controller,0.195806029,0.204275854,0.596222547,-0.056454373,0.013255469,-0.006638731,2022/10/20/22:00:05.80,-0.404497627
2022/10/20/22:00:01.857849,2022/10/20/22:00:01.85,3399409,1666328401,857592270,tool0_controller,0.162594445,0.017150632,0.41509544,-0.068245301,0.019506189,-0.006335221,2022/10/20/22:00:05.81,1.141583537
2022/10/20/22:00:01.861098,2022/10/20/22:00:01.86,3399410,1666328401,860462767,tool0_controller,-0.154416966,-0.141498391,0.098761809,-0.079370585,0.020490616,-0.003285781,2022/10/20/22:00:05.82,1.315242983
2022/10/20/22:00:01.863974,2022/10/20/22:00:01.86,3399411,1666328401,863240010,tool0_controller,-0.265675298,0.066940036,0.229416616,-0.076450013,-0.013931031,0.004146556,2022/10/20/22:00:05.83,0.856381379
2022/10/20/22:00:01.867316,2022/10/20/22:00:01.86,3399412,1666328401,866635930,tool0_controller,-0.559636204,-0.220654304,-0.711287327,-0.068625818,-0.009862613,-0.000962062,2022/10/20/22:00:05.84,0.69344838
2022/10/20/22:00:01.869462,2022/10/20/22:00:01.86,3399413,1666328401,868846362,tool0_controller,-0.502610735,0.008785187,-0.53826429,-0.043222013,-0.02086687,0.000120554,2022/10/20/22:00:05.85,0.787812642
2022/10/20/22:00:01.871971,2022/10/20/22:00:01.87,3399414,1666328401,871158295,tool0_controller,-0.501389307,0.375182934,-0.15372695,-0.055768117,-0.007147361,0.005028678,2022/10/20/22:00:05.86,-0.758827765
2022/10/20/22:00:01.874195,2022/10/20/22:00:01.87,3399415,1666328401,873840589,tool0_controller,-0.281573903,-0.127977559,0.696576611,-0.089336868,0.021516976,0.000291381,2022/10/20/22:00:05.87,-0.72684716
2022/10/20/22:00:01.877400,2022/10/20/22:00:01.87,3399416,1666328401,876473636,tool0_controller,-0.249783236,-0.179425565,0.981319232,-0.102911438,0.041975326,0.002677361,2022/10/20/22:00:05.88,1.070325057
2022/10/20/22:00:01.878632,2022/10/20/22:00:01.87,3399417,1666328401,878177347,tool0_controller,-0.528635942,-0.206352026,-0.416311345,-0.04444599,0.038586863,-0.011450896,2022/10/20/22:00:05.89,-0.632053886
2022/10/20/22:00:01.879726,2022/10/20/22:00:01.87,3399418,1666328401,879497750,tool0_controller,0.219718687,0.447053737,-0.924146536,-0.022414888,-0.036266412,-0.006786611,2022/10/20/22:00:05.90,0.66758453
2022/10/20/22:00:01.881382,2022/10/20/22:00:01.88,3399419,1666328401,880873927,tool0_controller,0.666604302,-0.040509266,-0.20119949,-0.052769569,-0.070354158,-0.008245907,2022/10/20/22:00:05.91,-0.515689363
2022/10/20/22:00:01.882581,2022/10/20/22:00:01.88,3399420,1666328401,882145085,tool0_controller,0.616298887,-0.07177406,0.240078749,-0.069371639,-0.025736859,-0.002247325,2022/10/20/22:00:05.92,-0.021335911
2022/10/20/22:00:01.883723,2022/10/20/22:00:01.88,3399421,1666328401,883503678,tool0_controller,0.471565434,0.200094519,0.410156143,-0.062104554,0.039932351,-0.012769709,2022/10/20/22:00:05.93,0.1973058
2022/10/20/22:00:01.885399,2022/10/20/22:00:01.88,3399422,1666328401,884893372,tool0_controller,-0.010087211,0.455451043,1.322974043,-0.064583162,0.058071964,-0.009429315,2022/10/20/22:00:05.94,0.102166874
2022/10/20/22:00:01.886509,2022/10/20/22:00:01.88,3399423,1666328401,886244089,tool0_controller,-0.057644553,-0.040277821,1.020094864,-0.068224985,0.025996382,5.11E-05,2022/10/20/22:00:05.95,0.113143733
2022/10/20/22:00:01.888172,2022/10/20/22:00:01.88,3399424,1666328401,887561921,tool0_controller,0.314782827,0.286198889,-0.172296049,-0.070349861,-0.039040513,0.010113591,2022/10/20/22:00:05.96,1.580660629
2022/10/20/22:00:01.889260,2022/10/20/22:00:01.88,3399425,1666328401,889108042,tool0_controller,0.208656067,0.770147793,-1.293886752,-0.021264367,-0.052620796,-0.000436597,2022/10/20/22:00:05.97,2.575881707
2022/10/20/22:00:01.890910,2022/10/20/22:00:01.89,3399426,1666328401,890469532,tool0_controller,-0.487043142,0.4229037,-0.796269555,-0.028526112,-0.030762995,-0.017867592,2022/10/20/22:00:05.98,0.249726973
2022/10/20/22:00:01.892660,2022/10/20/22:00:01.89,3399427,1666328401,891965045,tool0_controller,-0.580026412,-0.218329411,-0.179976304,-0.077769037,0.014024934,-0.000303729,2022/10/20/22:00:05.99,-0.743462124
2022/10/20/22:00:01.895136,2022/10/20/22:00:01.89,3399428,1666328401,893336340,tool0_controller,-0.451373099,-0.618047424,0.529383251,-0.096695948,0.037072038,0.006850205,2022/10/20/22:00:06.00,-0.230686274
2022/10/20/22:00:01.895604,2022/10/20/22:00:01.89,3399429,1666328401,894967203,tool0_controller,-0.347720498,0.252612752,0.443184455,-0.058520197,0.04568627,-0.003402809,2022/10/20/22:00:06.01,1.254373898
2022/10/20/22:00:01.896722,2022/10/20/22:00:01.89,3399430,1666328401,896463170,tool0_controller,-0.914616433,0.50188013,0.106469265,-0.031322192,0.024558449,-0.017895147,2022/10/20/22:00:06.02,-0.634495737
2022/10/20/22:00:01.898417,2022/10/20/22:00:01.89,3399431,1666328401,897758287,tool0_controller,-0.578080859,-0.059433548,-1.070619894,-0.047956639,-0.017677442,-0.004855667,2022/10/20/22:00:06.03,1.406931472
2022/10/20/22:00:01.904181,2022/10/20/22:00:01.90,3399432,1666328401,899301910,tool0_controller,-0.077210804,-0.666650981,-1.136174744,-0.077516443,-0.060866237,0.013786264,2022/10/20/22:00:06.04,0.3135587
2022/10/20/22:00:01.904264,2022/10/20/22:00:01.90,3399433,1666328401,901097651,tool0_controller,-0.082908717,-0.851194616,-0.417465339,-0.073121005,-0.038143897,0.010944808,2022/10/20/22:00:06.05,0.268419853
2022/10/20/22:00:01.904290,2022/10/20/22:00:01.90,3399434,1666328401,902932660,tool0_controller,0.096497049,0.110214746,0.581317153,-0.050702515,0.007901249,0.003624242,2022/10/20/22:00:06.06,0.110770333
2022/10/20/22:00:01.908062,2022/10/20/22:00:01.90,3399435,1666328401,904830897,tool0_controller,0.239875239,0.559465192,1.463067232,-0.037609007,0.048209136,-0.013458599,2022/10/20/22:00:06.07,-0.097663494
2022/10/20/22:00:01.908143,2022/10/20/22:00:01.90,3399436,1666328401,906637723,tool0_controller,0.433096161,0.647644947,1.452999353,-0.064374234,0.049642168,-0.007844252,2022/10/20/22:00:06.08,-0.387747019
2022/10/20/22:00:01.911000,2022/10/20/22:00:01.91,3399437,1666328401,908428941,tool0_controller,0.437597779,-0.039774104,0.236768536,-0.077857862,0.011588815,-0.007985609,2022/10/20/22:00:06.09,0.341307247
2022/10/20/22:00:01.911016,2022/10/20/22:00:01.91,3399438,1666328401,910178796,tool0_controller,0.197200112,-0.267148028,-0.759375503,-0.076467106,-0.038114565,0.002241232,2022/10/20/22:00:06.10,0.93610265
2022/10/20/22:00:01.913031,2022/10/20/22:00:01.91,3399439,1666328401,911937077,tool0_controller,0.227086025,-0.1185102,-0.627379379,-0.060350538,-0.056642541,-0.001898135,2022/10/20/22:00:06.11,-0.098676197
2022/10/20/22:00:01.914060,2022/10/20/22:00:01.91,3399440,1666328401,913636557,tool0_controller,-0.040915273,0.014775062,-0.329942316,-0.04436442,-0.019442775,-0.000579317,2022/10/20/22:00:06.12,-0.351216552
2022/10/20/22:00:01.915184,2022/10/20/22:00:01.91,3399441,1666328401,914922879,tool0_controller,-0.07171576,0.224113799,0.397415021,-0.045163804,0.024283628,-0.003076136,2022/10/20/22:00:06.13,-0.182444174
2022/10/20/22:00:01.916853,2022/10/20/22:00:01.91,3399442,1666328401,916387357,tool0_controller,-0.295442385,0.541589702,1.061841957,-0.065484,0.047144868,0.000193603,2022/10/20/22:00:06.14,-0.006115842
2022/10/20/22:00:01.918531,2022/10/20/22:00:01.91,3399443,1666328401,918400046,tool0_controller,-0.591072533,0.296309531,0.774221735,-0.085173349,0.04250045,-0.002282889,2022/10/20/22:00:06.15,1.269615238
2022/10/20/22:00:01.920787,2022/10/20/22:00:01.92,3399444,1666328401,920390662,tool0_controller,-0.43306795,0.134803005,-0.094691905,-0.078905526,-6.69E-06,-0.005302443,2022/10/20/22:00:06.16,-0.473542732
2022/10/20/22:00:01.922675,2022/10/20/22:00:01.92,3399445,1666328401,922410459,tool0_controller,-0.381547617,-0.224806397,-1.103872689,-0.064308605,-0.020593131,-0.006642903,2022/10/20/22:00:06.17,-0.9045993
2022/10/20/22:00:01.924865,2022/10/20/22:00:01.92,3399446,1666328401,924700637,tool0_controller,-0.607705627,0.070382858,-1.138653804,-0.056636817,-0.024674398,0.003094304,2022/10/20/22:00:06.18,1.069802478
