,Resolution,4,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,Unique Timestamp,Force.z
2022/10/20/21:27:01.779154,2022/10/20/21:27:01.77,2413122,1666326421,776331342,tool0_controller,-0.549419705,1.302148174,-0.682929854,0.184095401,-0.064895536,0.005450949,2022/10/20/21:27:25.52,-41.26967492
2022/10/20/21:27:01.779183,2022/10/20/21:27:01.77,2413123,1666326421,778366565,tool0_controller,-0.35297925,0.965640506,-1.275724329,0.161668066,-0.120749635,0.024472973,2022/10/20/21:27:25.53,-42.00177899
2022/10/20/21:27:01.784827,2022/10/20/21:27:01.78,2413124,1666326421,784403791,tool0_controller,-0.699550477,0.75081564,0.081789568,0.144755011,-0.076214157,0.031832854,2022/10/20/21:27:25.54,-37.6658816
2022/10/20/21:27:01.790918,2022/10/20/21:27:01.79,2413125,1666326421,790361581,tool0_controller,-0.941162149,0.93583088,1.608984549,0.164860956,0.010560514,0.028421352,2022/10/20/21:27:25.55,-34.31637296
2022/10/20/21:27:01.794927,2022/10/20/21:27:01.79,2413126,1666326421,794623492,tool0_controller,-0.461994921,0.651182896,1.818117835,0.188488611,0.060506962,0.005162284,2022/10/20/21:27:25.56,-38.6687998
2022/10/20/21:27:01.799482,2022/10/20/21:27:01.79,2413127,1666326421,798801523,tool0_controller,-0.099517264,1.163824301,1.375839769,0.16372392,0.04949775,0.002606601,2022/10/20/21:27:25.57,-40.13001522
2022/10/20/21:27:01.802798,2022/10/20/21:27:01.80,2413128,1666326421,802384658,tool0_controller,-0.305104776,1.402540168,0.692990838,0.147199291,-0.015484951,-0.001326325,2022/10/20/21:27:25.58,-39.45389963
2022/10/20/21:27:01.805043,2022/10/20/21:27:01.80,2413129,1666326421,804733464,tool0_controller,-0.056165878,1.12941063,-0.503465554,0.150633044,-0.083516534,-0.003132686,2022/10/20/21:27:25.59,-37.79648943
2022/10/20/21:27:01.807816,2022/10/20/21:27:01.80,2413130,1666326421,807154095,tool0_controller,0.364040394,1.296819369,-0.540899013,0.171645573,-0.113153548,0.00730738,2022/10/20/21:27:25.60,-37.11753197
2022/10/20/21:27:01.811213,2022/10/20/21:27:01.81,2413131,1666326421,809442199,tool0_controller,0.311170694,1.130110941,0.978352597,0.169678488,-0.065035829,0.018244981,2022/10/20/21:27:25.61,-39.93532014
2022/10/20/21:27:01.812300,2022/10/20/21:27:01.81,2413132,1666326421,811971214,tool0_controller,-0.003223683,0.843410725,2.470297332,0.172293932,0.033380901,0.027631678,2022/10/20/21:27:25.62,-34.59239269
2022/10/20/21:27:01.813993,2022/10/20/21:27:01.81,2413133,1666326421,813787546,tool0_controller,-0.372122794,0.440522214,2.501595277,0.160568468,0.085669108,0.026559365,2022/10/20/21:27:25.63,-34.7596244
2022/10/20/21:27:01.815638,2022/10/20/21:27:01.81,2413134,1666326421,815079195,tool0_controller,-0.864326639,0.990089227,1.650608118,0.155247294,0.032017294,0.021306406,2022/10/20/21:27:25.64,-37.29812397
2022/10/20/21:27:01.816764,2022/10/20/21:27:01.81,2413135,1666326421,816451628,tool0_controller,-0.523223143,1.52458404,-0.901711828,0.165179187,-0.058052894,0.006774848,2022/10/20/21:27:25.65,-37.87106055
2022/10/20/21:27:01.818492,2022/10/20/21:27:01.81,2413136,1666326421,817849097,tool0_controller,0.587878765,2.091257584,-1.279606742,0.172770393,-0.151965334,-0.00519865,2022/10/20/21:27:25.66,-40.24940735
2022/10/20/21:27:01.820158,2022/10/20/21:27:01.82,2413137,1666326421,819476152,tool0_controller,-0.042557012,2.219113419,0.079267261,0.17266681,-0.094043798,0.00774178,2022/10/20/21:27:25.67,-37.04769864
2022/10/20/21:27:01.821843,2022/10/20/21:27:01.82,2413138,1666326421,821181532,tool0_controller,-1.194611098,0.891230789,1.953191063,0.160593054,0.047416204,0.019153246,2022/10/20/21:27:25.68,-34.85502552
2022/10/20/21:27:01.823524,2022/10/20/21:27:01.82,2413139,1666326421,822830796,tool0_controller,-1.142914926,0.396662153,1.784014378,0.150332994,0.11039191,0.037552898,2022/10/20/21:27:25.69,-38.10151221
2022/10/20/21:27:01.825213,2022/10/20/21:27:01.82,2413140,1666326421,824520162,tool0_controller,-0.440237251,0.767104377,0.805176678,0.162187689,0.024598765,0.027689709,2022/10/20/21:27:25.70,-36.30583218
2022/10/20/21:27:01.826333,2022/10/20/21:27:01.82,2413141,1666326421,826049259,tool0_controller,0.226973222,1.338781878,-0.479446896,0.181900377,-0.090547592,0.001382246,2022/10/20/21:27:25.71,-36.1689768
2022/10/20/21:27:01.828029,2022/10/20/21:27:01.82,2413142,1666326421,827637799,tool0_controller,0.00276145,1.768903068,-0.518279315,0.169777497,-0.122888724,0.004133522,2022/10/20/21:27:25.72,-34.30731853
2022/10/20/21:27:01.830787,2022/10/20/21:27:01.83,2413143,1666326421,829261081,tool0_controller,-0.628250123,1.295134568,0.03938742,0.150044518,-0.05751615,0.009451687,2022/10/20/21:27:25.73,-33.97777973
2022/10/20/21:27:01.831187,2022/10/20/21:27:01.83,2413144,1666326421,830905062,tool0_controller,-0.479654005,0.526814276,0.637089998,0.154679289,0.018307248,0.029552693,2022/10/20/21:27:25.74,-34.64959118
2022/10/20/21:27:01.832896,2022/10/20/21:27:01.83,2413145,1666326421,832265733,tool0_controller,-0.536345965,0.656502825,1.511686133,0.156908832,0.038859223,0.037830222,2022/10/20/21:27:25.75,-35.7394484
2022/10/20/21:27:01.834028,2022/10/20/21:27:01.83,2413146,1666326421,833601375,tool0_controller,-0.495578823,0.921556432,1.582926724,0.172655733,0.015219353,0.016335116,2022/10/20/21:27:25.76,-30.46371983
2022/10/20/21:27:01.835159,2022/10/20/21:27:01.83,2413147,1666326421,834909873,tool0_controller,0.064949914,1.402710954,0.694845351,0.175972988,-0.05324795,-0.002489418,2022/10/20/21:27:25.77,-31.41009049
2022/10/20/21:27:01.836872,2022/10/20/21:27:01.83,2413148,1666326421,836234758,tool0_controller,0.158239415,1.576819936,-0.213887182,0.173200547,-0.075566835,-0.000523034,2022/10/20/21:27:25.78,-33.45338682
2022/10/20/21:27:01.837998,2022/10/20/21:27:01.83,2413149,1666326421,837530280,tool0_controller,-0.155111384,1.189453487,-0.494233789,0.154266717,-0.046903566,0.009847544,2022/10/20/21:27:25.79,-27.37197202
2022/10/20/21:27:01.839192,2022/10/20/21:27:01.83,2413150,1666326421,838829912,tool0_controller,-0.446541447,0.553480986,0.707810739,0.14809547,-0.018101859,0.016397755,2022/10/20/21:27:25.80,-35.59493762
2022/10/20/21:27:01.840344,2022/10/20/21:27:01.84,2413151,1666326421,840141503,tool0_controller,-0.251225221,0.80936361,1.721687039,0.157549541,-0.003854544,0.02708413,2022/10/20/21:27:25.81,-23.2559378
2022/10/20/21:27:01.843187,2022/10/20/21:27:01.84,2413152,1666326421,841741403,tool0_controller,-0.090481728,1.106604541,1.50514225,0.171391923,0.000892756,0.019526032,2022/10/20/21:27:25.82,-25.4903431
2022/10/20/21:27:01.843817,2022/10/20/21:27:01.84,2413153,1666326421,843521986,tool0_controller,0.102403095,1.332353974,1.064618178,0.173394387,-0.006368265,0.005675446,2022/10/20/21:27:25.83,-30.85851397
2022/10/20/21:27:01.845452,2022/10/20/21:27:01.84,2413154,1666326421,844916788,tool0_controller,0.025801494,1.803367526,0.676947637,0.152562331,-0.030189393,0.00725057,2022/10/20/21:27:25.84,-25.76913397
2022/10/20/21:27:01.846567,2022/10/20/21:27:01.84,2413155,1666326421,846218903,tool0_controller,-0.146130124,1.01704145,0.59885869,0.143235825,-0.043877138,-0.003121006,2022/10/20/21:27:25.85,-29.68080712
2022/10/20/21:27:01.847720,2022/10/20/21:27:01.84,2413156,1666326421,847509288,tool0_controller,-0.366644853,1.381773093,0.519659763,0.151508201,-0.035898942,0.01456188,2022/10/20/21:27:25.86,-24.44814631
2022/10/20/21:27:01.849403,2022/10/20/21:27:01.84,2413157,1666326421,848816808,tool0_controller,-0.499521124,1.184909348,0.784788683,0.154935637,-0.021590933,0.017246513,2022/10/20/21:27:25.87,-26.24760469
2022/10/20/21:27:01.850528,2022/10/20/21:27:01.85,2413158,1666326421,850123357,tool0_controller,-0.505354764,1.199319357,0.727635612,0.172931848,-0.001406481,0.024109876,2022/10/20/21:27:25.88,-31.28503881
2022/10/20/21:27:01.851667,2022/10/20/21:27:01.85,2413159,1666326421,851415258,tool0_controller,-0.443252798,1.213214891,0.925383894,0.167468878,-0.013896088,0.019007293,2022/10/20/21:27:25.89,-30.98764155
2022/10/20/21:27:01.853333,2022/10/20/21:27:01.85,2413160,1666326421,852685177,tool0_controller,-0.390281359,1.065075601,0.868401462,0.161208631,-0.029758423,0.01009084,2022/10/20/21:27:25.90,-35.44374268
2022/10/20/21:27:01.855048,2022/10/20/21:27:01.85,2413161,1666326421,854374887,tool0_controller,-0.309597479,1.179313346,0.349245794,0.146583521,-0.028764795,0.010768802,2022/10/20/21:27:25.91,-33.5821595
2022/10/20/21:27:01.856756,2022/10/20/21:27:01.85,2413162,1666326421,856357347,tool0_controller,-0.302446932,1.085837826,0.208391999,0.15072931,-0.02311509,0.003491557,2022/10/20/21:27:25.92,-29.70522049
2022/10/20/21:27:01.860216,2022/10/20/21:27:01.86,2413163,1666326421,859949658,tool0_controller,-0.221946575,1.063119177,0.639117623,0.161641532,-0.017243553,0.007725862,2022/10/20/21:27:25.93,-30.85964296
2022/10/20/21:27:01.861878,2022/10/20/21:27:01.86,2413164,1666326421,861435900,tool0_controller,-0.451416716,0.733637635,0.583813231,0.157267823,-0.01346941,0.021278573,2022/10/20/21:27:25.94,-31.33545061
2022/10/20/21:27:01.862969,2022/10/20/21:27:01.86,2413165,1666326421,862701279,tool0_controller,-0.394397811,0.693072391,0.963237513,0.141780088,-0.026042671,0.031603543,2022/10/20/21:27:25.95,-28.38955808
2022/10/20/21:27:01.864667,2022/10/20/21:27:01.86,2413166,1666326421,864359521,tool0_controller,-0.251829593,1.05753282,0.686538741,0.156091688,-0.037409429,0.025978658,2022/10/20/21:27:25.96,-32.98927598
2022/10/20/21:27:01.866900,2022/10/20/21:27:01.86,2413167,1666326421,866349121,tool0_controller,0.191657281,1.292264115,0.605633979,0.165653352,-0.042625479,0.007906441,2022/10/20/21:27:25.97,-24.4938038
2022/10/20/21:27:01.868584,2022/10/20/21:27:01.86,2413168,1666326421,868379542,tool0_controller,0.336442593,1.707293907,1.065578038,0.160991495,-0.035504792,-0.003546501,2022/10/20/21:27:25.98,-28.34138171
2022/10/20/21:27:01.870833,2022/10/20/21:27:01.87,2413169,1666326421,870389313,tool0_controller,0.092289962,1.744132581,0.73951439,0.16952175,-0.009210284,-0.005692026,2022/10/20/21:27:25.99,-28.93154495
2022/10/20/21:27:01.875093,2022/10/20/21:27:01.87,2413170,1666326421,872411746,tool0_controller,-0.166788454,1.247760961,0.539917793,0.159735495,-0.005518404,0.001047291,2022/10/20/21:27:26.00,-31.75939998
2022/10/20/21:27:01.875582,2022/10/20/21:27:01.87,2413171,1666326421,874918241,tool0_controller,-0.255040265,1.002845517,0.515186303,0.143000676,-0.023328106,0.01881703,2022/10/20/21:27:26.01,-28.33731959
2022/10/20/21:27:01.876706,2022/10/20/21:27:01.87,2413172,1666326421,876489149,tool0_controller,-0.209986816,0.835471571,0.453055953,0.147432322,-0.03982317,0.023491558,2022/10/20/21:27:26.02,-27.32618989
2022/10/20/21:27:01.878975,2022/10/20/21:27:01.87,2413173,1666326421,878352439,tool0_controller,-0.269218106,1.629615673,0.242297851,0.171840437,-0.036607373,0.021253072,2022/10/20/21:27:26.03,-30.59488503
2022/10/20/21:27:01.880706,2022/10/20/21:27:01.88,2413174,1666326421,880364152,tool0_controller,-0.374958924,1.486157072,0.374591478,0.181668505,-0.023634819,0.004673522,2022/10/20/21:27:26.04,-26.92788329
2022/10/20/21:27:01.882965,2022/10/20/21:27:01.88,2413175,1666326421,882354281,tool0_controller,-0.518648617,0.900703678,0.392273327,0.163304861,-0.013788023,0.005920843,2022/10/20/21:27:26.05,-32.32185608
2022/10/20/21:27:01.884660,2022/10/20/21:27:01.88,2413176,1666326421,884347949,tool0_controller,-0.739263961,0.298854298,0.53745134,0.140667336,-0.008609086,0.020584231,2022/10/20/21:27:26.06,-26.43916039
2022/10/20/21:27:01.886906,2022/10/20/21:27:01.88,2413177,1666326421,886351196,tool0_controller,-0.519167851,0.146568712,0.664852755,0.13817833,-0.016331142,0.019693725,2022/10/20/21:27:26.07,-27.43297949
2022/10/20/21:27:01.888656,2022/10/20/21:27:01.88,2413178,1666326421,888352911,tool0_controller,-0.348827627,0.868358011,0.774237748,0.16572751,-0.02424894,0.018325986,2022/10/20/21:27:26.08,-29.42247228
2022/10/20/21:27:01.891741,2022/10/20/21:27:01.89,2413179,1666326421,890444604,tool0_controller,-0.273122866,1.295653245,0.593751217,0.179316522,-0.029637907,0.012376123,2022/10/20/21:27:26.09,-28.53867308
2022/10/20/21:27:01.893399,2022/10/20/21:27:01.89,2413180,1666326421,892759872,tool0_controller,0.088702039,1.245114441,0.570871072,0.165359338,-0.031810151,0.004117813,2022/10/20/21:27:26.10,-33.69086582
2022/10/20/21:27:01.894529,2022/10/20/21:27:01.89,2413181,1666326421,894330733,tool0_controller,0.352587404,1.219707739,0.915271466,0.149366009,-0.033224093,0.007526795,2022/10/20/21:27:26.11,-28.2699536
2022/10/20/21:27:01.896782,2022/10/20/21:27:01.89,2413182,1666326421,896336577,tool0_controller,0.24352299,0.926850522,1.254936737,0.145892144,-0.019066723,0.009205163,2022/10/20/21:27:26.12,-27.92621869
2022/10/20/21:27:01.898455,2022/10/20/21:27:01.89,2413183,1666326421,898335740,tool0_controller,0.130063443,1.422412558,1.510040415,0.146780883,-0.004286383,0.023732984,2022/10/20/21:27:26.13,-31.02503571
2022/10/20/21:27:01.900750,2022/10/20/21:27:01.90,2413184,1666326421,900366111,tool0_controller,0.06839041,1.006888314,1.445992062,0.156157531,-0.001733198,0.015453099,2022/10/20/21:27:26.14,-32.63558664
2022/10/20/21:27:01.903108,2022/10/20/21:27:01.90,2413185,1666326421,902348071,tool0_controller,-0.273750849,1.000692321,0.406114129,0.165990412,-0.00366282,0.011108323,2022/10/20/21:27:26.15,-34.23502063
2022/10/20/21:27:01.904797,2022/10/20/21:27:01.90,2413186,1666326421,904370087,tool0_controller,-0.326033829,1.124345382,0.03242954,0.167659753,-0.03983227,0.007177545,2022/10/20/21:27:26.16,-29.99793206
2022/10/20/21:27:01.907832,2022/10/20/21:27:01.90,2413187,1666326421,907268277,tool0_controller,-0.528489247,0.896966247,-0.408072689,0.165477584,-0.054660082,0.010294652,2022/10/20/21:27:26.17,-28.01128608
2022/10/20/21:27:01.909531,2022/10/20/21:27:01.90,2413188,1666326421,908961202,tool0_controller,-0.694418598,0.866108341,0.080119923,0.153324526,-0.041218832,0.023384192,2022/10/20/21:27:26.18,-30.59719967
2022/10/20/21:27:01.910603,2022/10/20/21:27:01.91,2413189,1666326421,910358693,tool0_controller,-0.625961081,1.125419864,0.817018881,0.14366633,-0.013066085,0.027305906,2022/10/20/21:27:26.19,-30.76394699
2022/10/20/21:27:01.912840,2022/10/20/21:27:01.91,2413190,1666326421,912365421,tool0_controller,-0.499265743,0.924368999,1.015845595,0.166434272,0.004189183,0.008891075,2022/10/20/21:27:26.20,-32.73050237
2022/10/20/21:27:01.914520,2022/10/20/21:27:01.91,2413191,1666326421,914347391,tool0_controller,-0.470565522,1.198600456,0.725355994,0.173522657,0.001950777,-0.008804318,2022/10/20/21:27:26.21,-30.50895152
2022/10/20/21:27:01.916792,2022/10/20/21:27:01.91,2413192,1666326421,916358056,tool0_controller,-0.085688865,1.955090567,0.487358495,0.175750611,-0.036093327,0.010775673,2022/10/20/21:27:26.22,-28.82960638
2022/10/20/21:27:01.919033,2022/10/20/21:27:01.91,2413193,1666326421,918366700,tool0_controller,0.010690262,1.392663708,0.176128635,0.158643233,-0.062939137,0.014637663,2022/10/20/21:27:26.23,-31.4654505
2022/10/20/21:27:01.922149,2022/10/20/21:27:01.92,2413194,1666326421,920410911,tool0_controller,0.128825003,0.816193704,0.032171875,0.142689998,-0.049488416,0.01392729,2022/10/20/21:27:26.24,-29.81776395
2022/10/20/21:27:01.923224,2022/10/20/21:27:01.92,2413195,1666326421,922407758,tool0_controller,-0.056446475,0.943136486,1.140529515,0.156995798,-0.026006821,0.014492462,2022/10/20/21:27:26.25,-30.35228246
2022/10/20/21:27:01.927677,2022/10/20/21:27:01.92,2413196,1666326421,927074693,tool0_controller,-0.040159313,1.267686652,2.012244091,0.165718118,0.007135896,0.017155201,2022/10/20/21:27:26.26,-33.90331379
2022/10/20/21:27:01.932029,2022/10/20/21:27:01.93,2413197,1666326421,931531487,tool0_controller,-0.017574954,1.249688967,1.601652492,0.164537174,0.034933523,0.009957513,2022/10/20/21:27:26.27,-28.96911802
2022/10/20/21:27:01.937769,2022/10/20/21:27:01.93,2413198,1666326421,935426221,tool0_controller,-0.367500867,1.289193598,0.747836079,0.161505618,0.002789266,0.012312219,2022/10/20/21:27:26.28,-31.18271654
2022/10/20/21:27:01.939363,2022/10/20/21:27:01.93,2413199,1666326421,938892401,tool0_controller,-0.374256378,0.988478932,-0.261696481,0.1604279,-0.056028981,0.013323914,2022/10/20/21:27:26.29,-29.44058064
2022/10/20/21:27:01.942175,2022/10/20/21:27:01.94,2413200,1666326421,941671624,tool0_controller,-0.281579825,1.142668952,-0.421801091,0.159794587,-0.087515457,0.020575167,2022/10/20/21:27:26.30,-30.22949386
2022/10/20/21:27:01.944984,2022/10/20/21:27:01.94,2413201,1666326421,944503699,tool0_controller,-0.187133957,1.252932617,0.598752001,0.157738269,-0.053188596,0.015909793,2022/10/20/21:27:26.31,-35.69938653
2022/10/20/21:27:01.946671,2022/10/20/21:27:01.94,2413202,1666326421,946395613,tool0_controller,-0.490362758,1.289151346,1.368035292,0.172979908,0.015205906,0.013580102,2022/10/20/21:27:26.32,-30.34467017
2022/10/20/21:27:01.948968,2022/10/20/21:27:01.94,2413203,1666326421,948313685,tool0_controller,-0.604262592,1.125526405,1.355693258,0.167897353,0.04113016,0.017552825,2022/10/20/21:27:26.33,-30.86950979
2022/10/20/21:27:01.950631,2022/10/20/21:27:01.95,2413204,1666326421,950472069,tool0_controller,-0.420085696,0.796897872,0.878372134,0.136722151,0.016338095,0.024986984,2022/10/20/21:27:26.34,-29.02568328
2022/10/20/21:27:01.954678,2022/10/20/21:27:01.95,2413205,1666326421,953045388,tool0_controller,-0.463637159,0.870106265,0.44597508,0.131352781,-0.055489818,0.027859315,2022/10/20/21:27:26.35,-28.64080469
2022/10/20/21:27:01.956055,2022/10/20/21:27:01.95,2413206,1666326421,955271910,tool0_controller,-0.031368075,1.196743472,-0.22692259,0.164246575,-0.090616733,0.014169551,2022/10/20/21:27:26.36,-34.50144519
2022/10/20/21:27:01.957559,2022/10/20/21:27:01.95,2413207,1666326421,956909633,tool0_controller,0.213799094,1.822829538,0.236050957,0.191579974,-0.069140363,0.005060615,2022/10/20/21:27:26.37,-28.57069719
2022/10/20/21:27:01.958685,2022/10/20/21:27:01.95,2413208,1666326421,958408065,tool0_controller,0.177642382,1.462169305,1.333390123,0.178006482,-0.011116212,-0.000953506,2022/10/20/21:27:26.38,-28.95102221
2022/10/20/21:27:01.960407,2022/10/20/21:27:01.96,2413209,1666326421,959755203,tool0_controller,-0.070858063,1.344770698,1.698523253,0.146730515,0.043697515,0.013569021,2022/10/20/21:27:26.39,-27.28722458
2022/10/20/21:27:01.961479,2022/10/20/21:27:01.96,2413210,1666326421,961252718,tool0_controller,-0.526756273,1.055719814,1.492696584,0.133212154,0.029898078,0.017093838,2022/10/20/21:27:26.40,-27.18681875
2022/10/20/21:27:01.963162,2022/10/20/21:27:01.96,2413211,1666326421,962563395,tool0_controller,-0.453348668,0.883872112,0.239863895,0.148368511,-0.03869804,0.019953797,2022/10/20/21:27:26.41,-32.79509153
2022/10/20/21:27:01.964283,2022/10/20/21:27:01.96,2413212,1666326421,963854000,tool0_controller,-0.12417443,0.860755596,-0.780253735,0.157181097,-0.102559264,0.016656881,2022/10/20/21:27:26.42,-31.09391256
2022/10/20/21:27:01.965456,2022/10/20/21:27:01.96,2413213,1666326421,965150782,tool0_controller,-0.17407401,0.778708605,-0.388943364,0.165522562,-0.093174672,0.017129586,2022/10/20/21:27:26.43,-25.57166984
2022/10/20/21:27:01.967140,2022/10/20/21:27:01.96,2413214,1666326421,966466588,tool0_controller,-0.653463924,0.954975803,1.16629665,0.17252934,-0.020184842,0.013970743,2022/10/20/21:27:26.44,-25.31659952
2022/10/20/21:27:01.968352,2022/10/20/21:27:01.96,2413215,1666326421,967787866,tool0_controller,-0.714100499,1.515921245,1.397125463,0.168702754,0.050105811,0.023493303,2022/10/20/21:27:26.45,-28.30980288
2022/10/20/21:27:01.971539,2022/10/20/21:27:01.97,2413216,1666326421,969093837,tool0_controller,-0.192459196,1.050483928,1.295581168,0.155825451,0.0357733,0.014238661,2022/10/20/21:27:26.46,-28.8750664
