time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,,,,,,,,,,
2022/11/02/21:16:42.083593,7027146,1667449002,83338632,tool0_controller,-0.166793468,0.838264499,0.756185446,-0.010218071,-0.024210946,0.011180696,,,,,,,,,,,
2022/11/02/21:16:42.087783,7027147,1667449002,85387466,tool0_controller,-0.070793325,0.522803096,0.498019336,-0.018917932,-0.02133664,0.003945733,,,,,,,,,,,
2022/11/02/21:16:42.088317,7027148,1667449002,88087589,tool0_controller,-0.030947086,0.617509599,0.568763507,-0.009330561,-0.022673269,0.00913224,,,,,,,,,,,
2022/11/02/21:16:42.090025,7027149,1667449002,89589875,tool0_controller,-0.090879726,0.822793734,0.858340165,-0.017420424,-0.021696168,0.017358168,,,,,,,,,,,
2022/11/02/21:16:42.091114,7027150,1667449002,90956965,tool0_controller,-0.077374959,0.622964979,0.912593473,-0.013894008,-0.014171412,0.006509127,,,,,,,,,,,
2022/11/02/21:16:42.092833,7027151,1667449002,92273923,tool0_controller,0.014844354,0.623729745,1.04750424,-0.013847543,-0.024034828,0.008030182,,,,,,,,,,,
2022/11/02/21:16:42.093933,7027152,1667449002,93587897,tool0_controller,0.121557473,0.62387334,0.987648306,-0.015218555,-0.02908121,0.010736961,,,,,,,,,,,
2022/11/02/21:16:42.095581,7027153,1667449002,95078852,tool0_controller,-0.106532396,0.264733743,1.031070503,-0.002424372,-0.025464838,0.001029424,,,,,,,,,,,
2022/11/02/21:16:42.096764,7027154,1667449002,96412522,tool0_controller,-0.011326022,0.676891461,0.87039404,-0.017769813,-0.018286559,0.011764447,,,,,,,,,,,
2022/11/02/21:16:42.097888,7027155,1667449002,97736426,tool0_controller,0.112064835,0.651379842,0.8342393,-0.011977133,-0.022288373,0.008531978,,,,,,,,,,,
2022/11/02/21:16:42.100127,7027156,1667449002,99453117,tool0_controller,0.088164441,0.678642543,0.708938229,-0.006944649,-0.014749734,0.010107574,,,,,,,,,,,
2022/11/02/21:16:42.104625,7027157,1667449002,104026026,tool0_controller,-0.03320686,0.509817253,0.836949651,-0.011218526,-0.011694381,0.006922753,,,,,,,,,,,
2022/11/02/21:16:42.106297,7027158,1667449002,105893790,tool0_controller,0.000781507,0.417208388,0.827813623,-0.00991745,-0.024033994,0.007502931,,,,,,,,,,,
2022/11/02/21:16:42.109395,7027159,1667449002,108123999,tool0_controller,-0.015721574,0.418765431,0.549138538,-0.008706206,-0.021068061,0.006522695,,,,,,,,,,,
2022/11/02/21:16:42.110233,7027160,1667449002,109852268,tool0_controller,-0.126854058,0.848171117,1.19024641,-0.01123235,-0.033644088,0.008592572,,,,,,,,,,,
2022/11/02/21:16:42.111931,7027161,1667449002,111243188,tool0_controller,-0.350529503,0.756762772,0.57799721,-0.007428016,-0.010959877,0.000974194,,,,,,,,,,,
2022/11/02/21:16:42.113625,7027162,1667449002,113242999,tool0_controller,-0.383303158,0.772457002,0.751472911,-0.008755392,-0.019698101,0.004892189,,,,,,,,,,,
2022/11/02/21:16:42.115427,7027163,1667449002,114930133,tool0_controller,-0.204200591,0.536208752,0.378326973,-0.018322343,-0.017419347,0.003232949,,,,,,,,,,,
2022/11/02/21:16:42.116589,7027164,1667449002,116215013,tool0_controller,-0.077647938,0.663220345,0.547250305,-0.014401071,-0.024029501,0.010699575,,,,,,,,,,,
2022/11/02/21:16:42.123951,7027165,1667449002,117844871,tool0_controller,-0.005100062,0.577099677,0.940471053,-0.008078249,-0.024942517,0.010441364,,,,,,,,,,,
2022/11/02/21:16:42.124518,7027166,1667449002,123973553,tool0_controller,0.077214186,0.591324934,0.916243349,-0.017480467,-0.014756946,0.013911416,,,,,,,,,,,
2022/11/02/21:16:42.126199,7027167,1667449002,125466886,tool0_controller,0.223299949,0.319127698,1.00889791,-0.015180648,-0.021890225,0.006741545,,,,,,,,,,,
2022/11/02/21:16:42.127272,7027168,1667449002,127045664,tool0_controller,0.087876923,0.529910276,1.054013206,-0.014880572,-0.023821146,0.012651244,,,,,,,,,,,
2022/11/02/21:16:42.129012,7027169,1667449002,128589332,tool0_controller,0.087098947,0.546292668,0.783392504,-0.009242773,-0.019629176,0.011928052,,,,,,,,,,,
2022/11/02/21:16:42.130658,7027170,1667449002,130129086,tool0_controller,0.012983277,0.55685259,0.716574248,-0.008624577,-0.022508738,0.012007479,,,,,,,,,,,
2022/11/02/21:16:42.131767,7027171,1667449002,131612562,tool0_controller,-0.044374511,0.296464612,1.037167423,-0.005422268,-0.021825622,0.000233958,,,,,,,,,,,
2022/11/02/21:16:42.134017,7027172,1667449002,133570213,tool0_controller,-0.231760886,0.844593309,1.004988267,-0.005100597,-0.013347685,0.008544293,,,,,,,,,,,
2022/11/02/21:16:42.136248,7027173,1667449002,135575203,tool0_controller,-0.347958492,0.823046665,0.86227994,-0.01085599,-0.014696647,0.007808773,,,,,,,,,,,
2022/11/02/21:16:42.137977,7027174,1667449002,137553651,tool0_controller,-0.189272557,0.716059663,0.879256259,-0.01193842,-0.026928349,0.008813603,,,,,,,,,,,
2022/11/02/21:16:42.140197,7027175,1667449002,139520303,tool0_controller,-0.002872431,0.673606932,0.644493167,-0.017457999,-0.026462514,0.007225927,,,,,,,,,,,
2022/11/02/21:16:42.141922,7027176,1667449002,141458882,tool0_controller,-0.196881223,0.522954542,0.689683282,-0.00680228,-0.027856358,0.005444259,,,,,,,,,,,
2022/11/02/21:16:42.144143,7027177,1667449002,143483643,tool0_controller,-0.340294155,1.025101602,0.804951277,-0.003396608,-0.019183798,0.012124399,,,,,,,,,,,
2022/11/02/21:16:42.145931,7027178,1667449002,145463397,tool0_controller,-0.100882828,0.937401809,0.942119682,-0.009616501,-0.016295861,0.008730375,,,,,,,,,,,
2022/11/02/21:16:42.148248,7027179,1667449002,147462688,tool0_controller,-0.113469584,0.738185932,0.800603047,-0.017933321,-0.019804983,0.008882243,,,,,,,,,,,
2022/11/02/21:16:42.149755,7027180,1667449002,149505292,tool0_controller,0.014868294,0.496316621,0.622784012,-0.012751511,-0.019373739,0.008649144,,,,,,,,,,,
2022/11/02/21:16:42.156035,7027181,1667449002,155754554,tool0_controller,0.127101563,0.459978082,0.756193644,-0.009668446,-0.023013616,0.007469961,,,,,,,,,,,
2022/11/02/21:16:42.161700,7027182,1667449002,161282690,tool0_controller,-0.096093114,0.59274565,1.122192366,-0.009372834,-0.027579965,0.011791831,,,,,,,,,,,
2022/11/02/21:16:42.165095,7027183,1667449002,164851919,tool0_controller,0.135834921,0.652200481,0.809329023,-0.011180024,-0.021189917,0.010027828,,,,,,,,,,,
2022/11/02/21:16:42.170806,7027184,1667449002,168594341,tool0_controller,0.259798598,0.726618329,1.043877834,-0.012215199,-0.026648677,0.008734438,,,,,,,,,,,
2022/11/02/21:16:42.171879,7027185,1667449002,171694777,tool0_controller,-0.091029682,0.733058406,1.038037436,-0.005776539,-0.021467358,0.008486495,,,,,,,,,,,
2022/11/02/21:16:42.174176,7027186,1667449002,173698526,tool0_controller,-0.198618928,0.504212502,1.079031799,-0.004333529,-0.019467602,0.006004108,,,,,,,,,,,
2022/11/02/21:16:42.176624,7027187,1667449002,175925362,tool0_controller,-0.122054516,0.523692837,0.656802962,-0.010650772,-0.023143591,0.008591686,,,,,,,,,,,
2022/11/02/21:16:42.178384,7027188,1667449002,178012805,tool0_controller,-0.135713152,0.47465549,0.406795581,-0.012974916,-0.026306992,0.00575182,,,,,,,,,,,
2022/11/02/21:16:42.180786,7027189,1667449002,179963990,tool0_controller,-0.182259124,0.762541349,0.402698134,-0.016289345,-0.028676009,0.008504723,,,,,,,,,,,
2022/11/02/21:16:42.184117,7027190,1667449002,181937980,tool0_controller,-0.239004517,0.789733255,0.535092811,-0.008728128,-0.026100486,0.011801298,,,,,,,,,,,
2022/11/02/21:16:42.185650,7027191,1667449002,185273443,tool0_controller,0.01229977,0.685439958,0.967315364,-0.015373044,-0.012423605,0.00620068,,,,,,,,,,,
2022/11/02/21:16:42.186820,7027192,1667449002,186650350,tool0_controller,-0.362783544,0.632342951,0.966975353,-0.012758502,-0.017538137,0.013418515,,,,,,,,,,,
2022/11/02/21:16:42.188478,7027193,1667449002,187973905,tool0_controller,-0.191433637,0.344663834,0.719276643,-0.017879822,-0.026646927,0.005846411,,,,,,,,,,,
2022/11/02/21:16:42.189593,7027194,1667449002,189263577,tool0_controller,-0.083673017,0.446112095,0.678557821,-0.011886219,-0.032837017,0.010906034,,,,,,,,,,,
2022/11/02/21:16:42.190728,7027195,1667449002,190567038,tool0_controller,0.006620119,0.579829281,0.822171647,-0.001126735,-0.019517129,0.004048095,,,,,,,,,,,
2022/11/02/21:16:42.192478,7027196,1667449002,191885216,tool0_controller,-0.016586103,0.700689845,1.359313627,-0.011177067,-0.012498362,0.008718893,,,,,,,,,,,
2022/11/02/21:16:42.193624,7027197,1667449002,193146935,tool0_controller,0.190522784,0.630938219,1.267113815,-0.020653512,-0.01425125,0.016050042,,,,,,,,,,,
2022/11/02/21:16:42.194804,7027198,1667449002,194474020,tool0_controller,0.25784874,0.177123209,1.106440711,-0.017278837,-0.021977562,0.008292877,,,,,,,,,,,
2022/11/02/21:16:42.196330,7027199,1667449002,195784200,tool0_controller,0.102319128,0.449683664,1.112063246,-0.004351526,-0.037372533,0.00194156,,,,,,,,,,,
2022/11/02/21:16:42.197479,7027200,1667449002,197058762,tool0_controller,-0.096730468,0.783071094,0.966703622,-6.93E-05,-0.026935364,0.001866303,,,,,,,,,,,
2022/11/02/21:16:42.200645,7027201,1667449002,198715234,tool0_controller,-0.109342051,0.873974452,0.921190335,-0.007123441,-0.021041877,0.00729945,,,,,,,,,,,
2022/11/02/21:16:42.200948,7027202,1667449002,200533853,tool0_controller,0.027366367,0.772122244,0.950404022,-0.014225717,-0.015442517,0.00839511,,,,,,,,,,,
2022/11/02/21:16:42.202541,7027203,1667449002,202131451,tool0_controller,0.051083096,0.782182453,0.703146155,-0.010535838,-0.010801655,0.010461049,,,,,,,,,,,
2022/11/02/21:16:42.204302,7027204,1667449002,203742555,tool0_controller,-0.069951462,0.798254481,1.049760961,1.82E-05,-0.013197562,0.00554702,,,,,,,,,,,
2022/11/02/21:16:42.205948,7027205,1667449002,205323493,tool0_controller,-0.009724519,0.716665241,1.042791385,-0.007312864,-0.020825888,-0.000221584,,,,,,,,,,,
2022/11/02/21:16:42.207652,7027206,1667449002,207146705,tool0_controller,0.107422934,0.549014069,0.670176952,-0.00758291,-0.023055557,-0.000801046,,,,,,,,,,,
2022/11/02/21:16:42.209340,7027207,1667449002,208699760,tool0_controller,0.149583194,0.902020339,0.50415984,-0.016677763,-0.0229597,0.009971184,,,,,,,,,,,
2022/11/02/21:16:42.210454,7027208,1667449002,210026715,tool0_controller,-0.032119088,0.502981701,0.53181347,-0.005945094,-0.019500575,0.004238619,,,,,,,,,,,
2022/11/02/21:16:42.212209,7027209,1667449002,211510603,tool0_controller,-0.24623167,0.662233085,0.73758846,-0.00428047,-0.015034372,0.008530981,,,,,,,,,,,
2022/11/02/21:16:42.213340,7027210,1667449002,212938077,tool0_controller,-0.170603856,0.527613584,0.598043531,-0.008171232,-0.018241831,0.004339234,,,,,,,,,,,
2022/11/02/21:16:42.217003,7027211,1667449002,214403798,tool0_controller,0.057708513,0.814289609,0.747549395,-0.01749676,-0.033339779,0.014098502,,,,,,,,,,,
2022/11/02/21:16:42.217144,7027212,1667449002,216222072,tool0_controller,0.029157375,0.302913199,0.698206333,-0.010777826,-0.029467473,0.002836498,,,,,,,,,,,
2022/11/02/21:16:42.218088,7027213,1667449002,217785352,tool0_controller,0.100878529,0.287943292,0.870803466,-0.004349996,-0.025517005,0.007590919,,,,,,,,,,,
2022/11/02/21:16:42.219725,7027214,1667449002,219533982,tool0_controller,-0.053507284,0.858266794,0.980568179,-0.006163359,-0.017759072,0.022171831,,,,,,,,,,,
2022/11/02/21:16:42.221962,7027215,1667449002,221500497,tool0_controller,-0.02167083,0.719872397,0.755840107,-0.012645758,-0.013344815,0.013751551,,,,,,,,,,,
2022/11/02/21:16:42.223650,7027216,1667449002,223469467,tool0_controller,-0.036816378,0.296865771,0.578906602,-0.010054941,-0.015975548,0.00353883,,,,,,,,,,,
2022/11/02/21:16:42.225904,7027217,1667449002,225484630,tool0_controller,-0.008854139,0.572747849,0.44795503,-0.01234372,-0.024163702,0.007444305,,,,,,,,,,,
2022/11/02/21:16:42.228155,7027218,1667449002,227523947,tool0_controller,-0.036728351,0.470083447,0.332611712,-0.005572202,-0.019624365,0.007332943,,,,,,,,,,,
2022/11/02/21:16:42.229874,7027219,1667449002,229517383,tool0_controller,-0.020245897,0.364816351,0.835952232,-0.007559345,-0.021999987,0.008869265,,,,,,,,,,,
2022/11/02/21:16:42.232711,7027220,1667449002,231567661,tool0_controller,-0.204683556,0.445660948,0.725720756,-0.012346792,-0.0130403,0.007214261,,,,,,,,,,,
2022/11/02/21:16:42.233832,7027221,1667449002,233525109,tool0_controller,-0.205641439,0.415312716,0.823430684,-0.008765683,-0.016850886,0.004328967,,,,,,,,,,,
2022/11/02/21:16:42.239992,7027222,1667449002,235471931,tool0_controller,-0.023588543,0.531959228,0.792741195,-0.016043398,-0.023443326,0.009092799,,,,,,,,,,,
2022/11/02/21:16:42.243079,7027223,1667449002,242568885,tool0_controller,0.147904183,0.715127546,0.732951965,-0.012357103,-0.02441261,0.013232465,,,,,,,,,,,
2022/11/02/21:16:42.248157,7027224,1667449002,246284250,tool0_controller,-0.068191292,0.557804471,0.496793545,-0.005840242,-0.009349937,0.010243377,,,,,,,,,,,
2022/11/02/21:16:42.249814,7027225,1667449002,249570729,tool0_controller,-0.027990615,0.654383799,1.059820447,-0.007001608,-0.019039794,0.009177639,,,,,,,,,,,
2022/11/02/21:16:42.252568,7027226,1667449002,252253613,tool0_controller,-0.002227491,0.633974235,0.955114114,-0.007598871,-0.015351314,0.007982023,,,,,,,,,,,
2022/11/02/21:16:42.254807,7027227,1667449002,254379378,tool0_controller,-0.007961118,0.954146663,1.090311024,-0.007945282,-0.023402792,0.016910675,,,,,,,,,,,
2022/11/02/21:16:42.256531,7027228,1667449002,256269594,tool0_controller,-0.002340874,0.949168078,0.796919789,-0.007435753,-0.021627097,0.014974328,,,,,,,,,,,
2022/11/02/21:16:42.258749,7027229,1667449002,258374369,tool0_controller,-0.055534263,0.645542333,0.882665885,-0.006202008,-0.027513392,0.001099789,,,,,,,,,,,
2022/11/02/21:16:42.260427,7027230,1667449002,260274941,tool0_controller,0.076961537,0.860334416,0.63896899,-0.006403339,-0.020454916,0.004227167,,,,,,,,,,,
2022/11/02/21:16:42.264725,7027231,1667449002,262206499,tool0_controller,-0.119589787,0.633712072,0.790089469,-0.011827301,-0.016775916,0.007894703,,,,,,,,,,,
2022/11/02/21:16:42.266421,7027232,1667449002,265701019,tool0_controller,-0.032803554,0.898966998,1.085076928,-0.00955406,-0.023248468,0.008682895,,,,,,,,,,,
2022/11/02/21:16:42.267512,7027233,1667449002,267051000,tool0_controller,-0.211215341,0.911267102,0.781472394,-0.010751489,-0.015373125,0.006388027,,,,,,,,,,,
2022/11/02/21:16:42.268610,7027234,1667449002,268421678,tool0_controller,-0.204613019,0.633041313,0.696732294,-0.011141968,-0.019307887,0.00838665,,,,,,,,,,,
2022/11/02/21:16:42.270270,7027235,1667449002,269944522,tool0_controller,-0.051037311,0.547205647,0.800140062,-0.008650304,-0.026599244,0.006766085,,,,,,,,,,,
2022/11/02/21:16:42.272024,7027236,1667449002,271736769,tool0_controller,-0.038077372,0.930392617,0.71660576,-0.013994848,-0.023006733,0.018370548,,,,,,,,,,,
2022/11/02/21:16:42.273647,7027237,1667449002,273095354,tool0_controller,-0.030378734,0.43932013,0.794194487,-0.011166705,-0.020491634,0.005124168,,,,,,,,,,,
2022/11/02/21:16:42.274756,7027238,1667449002,274406397,tool0_controller,-0.018485575,0.609317683,0.739312727,-0.006913397,-0.015501735,0.010690398,,,,,,,,,,,
2022/11/02/21:16:42.275879,7027239,1667449002,275758388,tool0_controller,-0.132369294,0.284462154,0.686000526,-0.016566112,-0.01441821,0.002228401,,,,,,,,,,,
2022/11/02/21:16:42.277641,7027240,1667449002,277135815,tool0_controller,-0.18924584,0.451250693,0.658536683,-0.013782914,-0.023632783,0.009022556,,,,,,,,,,,
2022/11/02/21:16:42.280950,7027241,1667449002,278597115,tool0_controller,-0.072137814,0.770907525,0.548697807,-0.00906905,-0.021647664,0.015840158,,,,,,,,,,,
2022/11/02/21:16:42.281663,7027242,1667449002,280894508,tool0_controller,0.012058735,0.602661857,0.955970998,-0.015299762,-0.030624569,0.009504837,,,,,,,,,,,
2022/11/02/21:16:42.282740,7027243,1667449002,282370792,tool0_controller,-0.142956368,0.546368051,0.833027893,-0.007166776,-0.020593406,0.007354313,,,,,,,,,,,
2022/11/02/21:16:42.284384,7027244,1667449002,283671753,tool0_controller,-0.044931714,0.837719394,0.952213753,-0.016313419,-0.021540235,0.01665218,,,,,,,,,,,
2022/11/02/21:16:42.286051,7027245,1667449002,285542052,tool0_controller,0.109390293,0.429870939,1.057450849,-0.018210202,-0.023579629,0.009315852,,,,,,,,,,,
2022/11/02/21:16:42.287728,7027246,1667449002,287541178,tool0_controller,0.061885841,0.138290042,1.082966565,-0.008187046,-0.026706944,0.008439618,,,,,,,,,,,
2022/11/02/21:16:42.290060,7027247,1667449002,289529681,tool0_controller,-0.07230245,0.601308474,1.073538606,-0.011135008,-0.022684928,0.008790176,,,,,,,,,,,
2022/11/02/21:16:42.292232,7027248,1667449002,291570357,tool0_controller,-0.138800472,1.024937844,0.928157996,-0.017088482,-0.023480871,0.017396042,,,,,,,,,,,
2022/11/02/21:16:42.293950,7027249,1667449002,293556784,tool0_controller,-0.034409119,0.433321686,1.05522252,-0.010544786,-0.026279138,-0.000483451,,,,,,,,,,,
2022/11/02/21:16:42.298977,7027250,1667449002,298755571,tool0_controller,0.02551584,0.770018934,1.077426593,-0.010265948,-0.027684281,0.010875804,,,,,,,,,,,
2022/11/02/21:16:42.300739,7027251,1667449002,300369977,tool0_controller,-0.040279662,0.74568841,1.079103615,-0.007913191,-0.022617158,0.01077569,,,,,,,,,,,
2022/11/02/21:16:42.302327,7027252,1667449002,301780342,tool0_controller,0.152475355,0.850955103,1.261289505,-0.009765186,-0.02177967,0.010460919,,,,,,,,,,,
2022/11/02/21:16:42.304042,7027253,1667449002,303555679,tool0_controller,0.058819054,0.457914478,0.59689811,-0.013315909,-0.008951246,0.00468686,,,,,,,,,,,
2022/11/02/21:16:42.305767,7027254,1667449002,305350261,tool0_controller,0.22440585,0.714110679,0.503746519,-0.012251585,-0.014966974,0.004386981,,,,,,,,,,,
2022/11/02/21:16:42.306852,7027255,1667449002,306685149,tool0_controller,0.247326333,0.336399541,0.534065473,-0.015813103,-0.024810297,-0.001613297,,,,,,,,,,,
2022/11/02/21:16:42.308568,7027256,1667449002,307931860,tool0_controller,0.210744375,0.773552735,0.930812604,-0.008053081,-0.02801102,0.009159299,,,,,,,,,,,
2022/11/02/21:16:42.310234,7027257,1667449002,309553883,tool0_controller,0.198221408,0.727199417,1.021880687,-0.010349075,-0.018268549,0.006765362,,,,,,,,,,,
2022/11/02/21:16:42.311977,7027258,1667449002,311529519,tool0_controller,0.23872444,0.63436764,1.061553027,-0.017776661,-0.015305011,0.008696009,,,,,,,,,,,
2022/11/02/21:16:42.313789,7027259,1667449002,313474358,tool0_controller,0.382025065,0.389144346,0.951219409,-0.017260621,-0.019729796,0.002450428,,,,,,,,,,,
2022/11/02/21:16:42.319726,7027260,1667449002,315463687,tool0_controller,0.118884259,0.475206437,0.498083498,-0.005063397,-0.019383738,5.63E-05,,,,,,,,,,,
2022/11/02/21:16:42.320248,7027261,1667449002,319605935,tool0_controller,0.061692282,0.445857808,0.730342852,-0.013654654,-0.03024986,0.003117957,,,,,,,,,,,
2022/11/02/21:16:42.321929,7027262,1667449002,321540394,tool0_controller,0.20027085,0.54136767,0.679743443,-0.011111894,-0.019976929,0.006830624,,,,,,,,,,,
2022/11/02/21:16:42.323607,7027263,1667449002,323480365,tool0_controller,0.103523696,0.257198663,0.845266924,-0.008069755,-0.008438191,-0.003901192,,,,,,,,,,,
2022/11/02/21:16:42.325856,7027264,1667449002,325464037,tool0_controller,0.086895526,0.605063592,1.003809578,-0.015157939,-0.00910431,0.002650076,,,,,,,,,,,
2022/11/02/21:16:42.328091,7027265,1667449002,327521422,tool0_controller,-0.052188708,0.815000788,1.325722702,-0.012640751,-0.025090647,0.012644983,,,,,,,,,,,
2022/11/02/21:16:42.329772,7027266,1667449002,329530171,tool0_controller,0.182415054,0.192223537,0.487765337,-0.012353264,-0.01744286,0.00286829,,,,,,,,,,,
2022/11/02/21:16:42.332012,7027267,1667449002,331599122,tool0_controller,0.051649265,0.414647033,0.726523521,-0.008574697,-0.029161596,0.009207164,,,,,,,,,,,
2022/11/02/21:16:42.333724,7027268,1667449002,333515437,tool0_controller,0.026361142,0.016344053,0.78308498,-0.011273078,-0.022297979,0.002824337,,,,,,,,,,,
2022/11/02/21:16:42.335943,7027269,1667449002,335516053,tool0_controller,0.211479393,0.344807597,0.921637892,-0.007370295,-0.014343665,0.004799277,,,,,,,,,,,
